radio_frequency,B_field,capture_rad,ang_class,dist_from_obs_ly,star1_redshift,luminosity,star2_redshift,ext_temp,b_class,target
43.91305866,2.72E-09,43.00467433,alpha,17.01925896,32.13780803,,21.35975477,28.0447258,2,Gamma Saggita
28.77046188,3.35E-09,42.74936724,alpha,28.96743286,20.03236889,5630.609803,34.29850563,33.49245168,3,Alpha Hemithea
46.98448387,4.45E-09,27.02336466,alpha,41.98677339,37.49443184,5108.252387,28.26678143,34.57177234,3,Gamma Saggita
24.71156846,3.54E-09,17.7862542,alpha,19.87827439,19.8120402,3216.281141,27.81450013,28.61072225,2,Zeta Draconis
35.76255395,3.48E-09,28.42256076,alpha,17.15223368,24.21697792,6607.582572,,33.49245168,3,Gamma Saggita
23.44692206,4.45E-09,17.47442836,alpha,41.98677339,31.32018547,5222.386499,34.57845398,28.15341392,2,Alpha Boreas
37.47407869,3.01E-09,43.00467433,alpha,14.04720163,28.01978619,4371.255138,19.18556848,16.51972049,2,Alpha Boreas
38.87970844,3.39E-09,25.40048185,alpha,16.77186508,35.80912453,5168.075834,40.62301756,25.87474514,3,Gamma Saggita
27.36515339,3.84E-09,16.49556537,alpha,23.71643707,20.89566677,3157.782567,40.62301756,,2,Zeta Draconis
,3.49E-09,15.74827875,alpha,15.25850009,,2090.809827,36.20903561,25.59805572,2,Zeta Draconis
27.68505625,3.64E-09,15.13353992,alpha,41.98677339,33.94486594,5314.793437,27.61940579,25.98906094,3,Alpha Boreas
44.55041718,2.98E-09,18.28830467,alpha,11.54676656,29.35615509,2818.571131,40.62301756,29.2777633,2,Gamma Saggita
16.45222967,,24.32582111,alpha,,26.97032183,5066.55906,,35.30850835,3,Alpha Boreas
44.16633131,3.27E-09,38.36055758,alpha,33.88403244,27.67081459,6463.210157,32.88729984,17.58409957,3,Alpha Hemithea
,4.27E-09,27.48826737,alpha,41.98677339,26.75626004,,,26.11630345,3,Gamma Saggita
29.21505178,2.93E-09,35.8777287,alpha,,13.63193882,4425.37778,42.52600603,19.17503745,3,Alpha Hemithea
49.15122194,4.72E-09,23.24595362,alpha,23.07512294,32.54901873,3835.850559,,24.01584798,1,Gamma Saggita
16.94850023,2.23E-09,32.86325585,,43.51262295,41.94255153,5440.562656,32.47130273,,2,Alpha Hemithea
,3.51E-09,43.97370039,alpha,25.86258155,29.83302524,4303.714074,45.80682626,33.49245168,2,Alpha Hemithea
44.16633131,2.14E-09,33.56203687,alpha,29.47977949,41.94255153,3966.957054,25.75379039,28.88134324,2,Zeta Draconis
44.16633131,3.31E-09,17.76915424,alpha,23.73462653,20.73370985,3994.455742,25.67222701,33.35510938,3,Zeta Draconis
39.31633818,2.78E-09,24.54937675,alpha,17.15223368,29.3314464,6764.869248,33.57796518,23.41018604,2,Gamma Saggita
30.84370178,4.45E-09,15.89900856,alpha,,41.94255153,3096.946924,,32.79807934,3,Zeta Draconis
34.30190984,4.00E-09,26.1579029,alpha,17.15223368,15.97890613,3404.165831,30.43397277,17.50037314,3,Zeta Draconis
20.18131579,,18.07234703,alpha,26.51280174,30.00130317,,29.07516554,16.51972049,3,Zeta Draconis
42.10774156,3.26E-09,31.58548338,alpha,20.07458392,27.16051609,6237.993588,21.94321771,23.34878857,2,Gamma Saggita
22.48443516,2.67E-09,36.05425675,alpha,33.73376122,22.26845681,5054.422222,41.91195949,13.04118988,3,Alpha Hemithea
27.36578731,2.12E-09,23.58975555,alpha,23.42458473,18.77977736,,26.20607953,,,Zeta Draconis
48.80387374,3.88E-09,25.5896928,alpha,41.98677339,,5457.800308,28.29451786,22.75708345,,Gamma Saggita
20.55331088,4.45E-09,31.2791413,alpha,35.11370681,30.25453077,4193.133229,19.18556848,13.42650935,3,Alpha Hemithea
20.18131579,3.82E-09,43.00467433,alpha,43.07871446,39.30354011,3303.470401,13.24786156,16.97199918,2,Beta Eioneous
38.48766739,3.48E-09,18.55566539,alpha,41.98677339,28.91926553,5794.874656,16.49822097,27.73094898,2,Gamma Saggita
17.80583897,2.74E-09,44.28906522,alpha,32.70349373,,,42.36324282,14.82952304,2,Alpha Hemithea
19.69282048,2.03E-09,37.85393772,alpha,33.7761346,22.0420606,6365.30851,39.92865338,,2,Alpha Hemithea
18.26451744,,40.07144218,alpha,34.03204368,30.32005432,5641.780631,42.84868415,33.49245168,1,Alpha Hemithea
30.16230759,3.92E-09,43.67808747,alpha,33.73970787,28.12258511,4601.121852,34.49536658,11.22963517,2,Alpha Hemithea
36.13124263,3.93E-09,27.2771278,alpha,18.84526281,29.6331108,4190.551123,28.72912828,15.27281318,3,Gamma Saggita
16.45038178,2.32E-09,30.65070217,alpha,27.49736124,31.81591643,4158.726168,42.2811864,,3,Alpha Hemithea
38.11172337,,26.57632889,alpha,20.59639349,36.13130884,6990.789572,36.06019466,,3,Gamma Saggita
39.50804071,2.63E-09,34.4786203,alpha,,22.76932269,6285.439416,22.35270573,32.4955453,2,Gamma Saggita
22.04106127,3.29E-09,32.05539973,alpha,33.60718753,21.41123894,4649.948042,34.67988644,17.45205651,2,Alpha Hemithea
33.70364115,4.45E-09,42.60534408,alpha,27.08252889,27.78471348,5016.278645,39.51937338,16.54612668,3,Alpha Hemithea
33.69406805,2.75E-09,27.26088636,alpha,19.47424329,16.11389562,3905.03401,29.0305713,31.63092666,3,Zeta Draconis
15.68783918,2.62E-09,39.33439668,,24.90992857,19.07525625,5449.260431,36.76944046,33.49245168,2,Alpha Hemithea
42.02526443,4.65E-09,26.95841879,alpha,45.15586806,38.23374207,4661.57781,21.45588354,24.43598067,2,Beta Eioneous
44.16633131,3.54E-09,18.51109425,alpha,26.18384127,20.10599282,3978.999118,25.47333641,31.35944677,2,Zeta Draconis
44.16633131,2.51E-09,39.32527263,alpha,42.24067095,27.11373369,5125.054738,35.21685421,3.186136497,2,Alpha Hemithea
40.84617041,4.45E-09,20.94659691,alpha,28.50087161,32.10987711,5250.57083,19.83900745,30.76907565,2,Gamma Saggita
38.6043523,2.67E-09,25.48327228,,17.15223368,35.77224402,6201.866208,25.76660019,38.14525931,3,Gamma Saggita
48.00325907,4.20E-09,43.00467433,alpha,36.67172419,41.30698716,,25.27932721,,1,Beta Eioneous
44.16633131,4.02E-09,27.98330489,alpha,41.98677339,18.04346107,2363.350507,28.77501695,30.29880107,3,Zeta Draconis
32.33592401,3.90E-09,27.35692021,alpha,44.94782935,35.61416864,3298.847055,9.064805751,33.49245168,3,Beta Eioneous
47.77900166,2.67E-09,28.64404835,alpha,20.14401938,37.76328361,5332.756678,34.94506735,25.8177111,3,Gamma Saggita
39.06768258,3.55E-09,28.76576319,alpha,23.38592416,20.03236889,3318.200226,40.62301756,,2,Alpha Boreas
41.00952797,4.45E-09,15.77668517,alpha,27.60825151,30.2207521,5784.004627,33.14788997,32.47989451,1,Gamma Saggita
22.46867769,2.73E-09,45.28837138,alpha,29.59179601,23.43307913,4974.720138,41.63909957,25.23083969,3,Alpha Hemithea
27.3942966,3.32E-09,23.92759989,alpha,,41.94255153,4245.209455,40.62301756,33.34277909,2,Zeta Draconis
40.85607824,4.46E-09,26.12829633,alpha,33.26332664,36.30931941,1992.651101,,24.18956247,3,Beta Eioneous
,3.26E-09,30.81353201,alpha,41.98677339,20.5383385,6028.54768,25.90387237,24.08913732,2,Gamma Saggita
40.29781193,2.67E-09,39.90930098,alpha,18.72706467,23.97814176,6053.142931,25.88386059,34.02189936,3,Gamma Saggita
44.16633131,3.85E-09,,alpha,28.17627061,28.8081586,6237.993588,29.96194472,25.33070926,3,Zeta Draconis
32.45752963,2.54E-09,27.98292659,alpha,24.17854863,22.01163459,5405.693179,40.62301756,22.8800319,2,Gamma Saggita
33.94283634,2.27E-09,28.49734713,alpha,20.19590471,20.03236889,5212.674619,,22.36291027,2,Gamma Saggita
36.54582545,3.24E-09,25.13726025,,34.82566257,47.51994676,2818.571131,22.87853261,18.6449459,2,Beta Eioneous
30.47245725,3.39E-09,26.30040509,alpha,19.85122161,26.69196871,,29.78474109,24.63126481,3,Alpha Boreas
33.99700812,3.55E-09,18.00584719,alpha,24.17129319,20.497786,6459.486049,37.18641857,18.58123653,2,Gamma Saggita
,,13.90356551,alpha,20.20624698,20.85258258,2972.81212,25.8942423,29.14869669,3,Zeta Draconis
33.43196813,3.58E-09,20.93997326,alpha,,39.31995084,3226.925101,40.62301756,28.7773224,3,Beta Eioneous
49.54103886,4.05E-09,19.57344232,alpha,17.66141787,28.00529263,5253.644641,26.53935996,13.38680501,1,Gamma Saggita
14.17314382,2.75E-09,47.6751761,alpha,37.05273709,26.82280905,5681.785667,34.6525646,31.73402643,3,Alpha Hemithea
44.16633131,2.77E-09,32.08004297,alpha,13.56843893,30.08086836,,27.26376912,33.49245168,3,Alpha Boreas
19.73357364,2.62E-09,34.46258231,alpha,35.05246999,18.37186625,5229.552766,46.14624025,23.69700165,3,Alpha Hemithea
40.12450379,3.60E-09,21.12163192,alpha,20.62320091,34.78421288,2818.571131,20.18423732,16.43628211,3,Gamma Saggita
47.45138699,3.56E-09,30.80757705,alpha,26.57649424,37.75503722,2818.571131,40.62301756,22.64301004,,Gamma Saggita
30.11630348,,17.59340563,alpha,19.61789295,,2818.571131,30.83590315,24.51165096,3,Zeta Draconis
20.18131579,3.80E-09,27.46505021,alpha,25.6000459,20.98913765,2818.571131,19.18556848,23.48937401,3,Gamma Saggita
19.91957448,2.40E-09,37.07596779,alpha,29.55268361,34.86057392,4470.729529,37.99395335,9.468923756,3,Alpha Hemithea
42.63419529,4.45E-09,43.00467433,alpha,18.0794028,35.50632684,5017.435002,21.92945143,,2,Gamma Saggita
29.87788611,3.40E-09,15.18351553,alpha,16.99299479,41.94255153,6237.993588,22.84385552,16.51972049,2,Zeta Draconis
44.16633131,3.28E-09,,,23.31597361,,5185.79602,19.18556848,36.01394024,3,Alpha Boreas
32.67535347,4.84E-09,14.245615,alpha,36.93586079,41.66422039,2641.222299,25.2756834,24.99032526,2,Beta Eioneous
20.18131579,,16.6001196,alpha,28.43613022,28.34721566,5532.196426,27.9066121,33.07721177,2,Gamma Saggita
29.64773435,4.06E-09,17.47442836,alpha,26.38105429,,6237.993588,26.10553484,27.72889077,3,Alpha Boreas
28.39051382,3.59E-09,21.17418799,alpha,24.68890132,15.16178391,6237.993588,27.6648623,27.58395255,3,Zeta Draconis
47.56327637,2.90E-09,27.15204699,alpha,41.98677339,24.26652682,5035.598363,18.78579262,33.49245168,2,Gamma Saggita
44.16633131,2.67E-09,14.89285777,alpha,13.56931293,41.94255153,6237.993588,37.46423981,33.49245168,3,Zeta Draconis
41.77704967,2.82E-09,31.43759773,alpha,15.3950305,31.1935256,4749.643083,22.88121827,27.91965331,2,Gamma Saggita
20.18131579,4.43E-09,30.831417,alpha,33.34072444,41.7694267,,26.61250183,29.71114144,2,Beta Eioneous
22.53958957,4.12E-09,18.34587165,alpha,18.67783953,26.85117901,3204.753319,34.20175573,25.27417938,2,Zeta Draconis
,4.51E-09,43.00467433,,39.95845249,20.03236889,1446.60216,18.24996855,17.97527109,2,Beta Eioneous
22.1468526,2.75E-09,17.47442836,alpha,36.31285635,24.20756912,4220.150615,,17.15743034,2,Alpha Hemithea
48.08937321,2.96E-09,15.98942919,alpha,13.52285116,30.54537824,5064.832415,40.62301756,28.17358826,2,Gamma Saggita
,2.08E-09,37.0952474,alpha,17.15223368,20.03236889,6907.764713,36.71688218,22.14249026,2,Alpha Hemithea
44.16633131,3.48E-09,,,17.15223368,,,31.08299625,29.0092594,,Zeta Draconis
,3.76E-09,,alpha,15.99290445,27.75029845,5272.93487,28.69906966,16.51972049,3,Gamma Saggita
42.47909354,3.52E-09,32.67105885,,41.79207135,38.23389473,3229.280214,16.13438391,,2,Beta Eioneous
37.66737857,3.49E-09,43.00467433,alpha,41.08601095,23.60449462,2818.571131,17.73637344,26.12072039,2,Beta Eioneous
28.20266892,2.66E-09,43.00467433,alpha,41.98677339,35.10707832,3857.053599,38.49841925,25.75386305,2,Alpha Boreas
44.16633131,4.45E-09,25.29765928,alpha,25.71397245,34.05132086,5024.966478,32.73486112,25.60338029,3,Alpha Boreas
42.93139066,2.66E-09,28.34306941,alpha,35.56098456,38.0864355,3410.557708,14.98124614,33.49245168,2,Beta Eioneous
46.65155021,2.93E-09,24.49735965,alpha,17.31626133,18.53886577,,21.0916321,33.49245168,2,Gamma Saggita
38.66269293,3.55E-09,27.14496348,alpha,38.92072669,32.45032861,2867.805009,14.56591076,24.17443056,1,Beta Eioneous
,2.78E-09,,alpha,41.98677339,30.87905965,2857.201519,16.13458924,33.49245168,3,Zeta Draconis
32.21380121,4.23E-09,27.36100984,alpha,37.76478583,38.77661969,4165.096474,40.62301756,24.55704483,2,Beta Eioneous
36.64732228,4.65E-09,28.60191493,alpha,36.52441344,32.08932781,1249.174809,27.16657303,25.38610568,1,Beta Eioneous
31.93147352,4.26E-09,,alpha,27.3556342,,4053.055494,33.4706678,22.59556427,3,Alpha Boreas
37.26375743,4.45E-09,43.00467433,alpha,23.9544648,27.15695184,6008.263853,28.53997484,,2,Gamma Saggita
29.06537673,4.45E-09,16.8962508,alpha,27.70507897,18.03105889,4337.966862,29.61388035,20.06498236,3,Zeta Draconis
30.64050855,3.49E-09,25.81119166,alpha,20.1033915,28.40136083,4368.734316,,23.33211719,3,Alpha Boreas
44.16633131,3.41E-09,14.68378247,alpha,23.04165674,28.7678337,3848.569259,40.62301756,16.51972049,3,Alpha Boreas
18.26816688,2.87E-09,41.00940735,alpha,36.33435409,24.27764027,6237.993588,43.71343652,30.60250681,2,Alpha Hemithea
21.22232395,4.45E-09,27.1480307,alpha,12.93762608,39.34407546,4325.762058,41.98698923,33.49245168,3,Alpha Boreas
45.16200906,3.43E-09,17.47442836,alpha,23.0916592,37.01445715,6237.993588,33.2860422,30.82460086,2,Gamma Saggita
40.6042115,4.31E-09,25.27325278,alpha,40.65210831,41.94668233,6237.993588,26.75180458,19.55178678,3,Beta Eioneous
30.79324531,2.74E-09,17.39050517,alpha,24.26332983,,3814.751104,27.40177577,33.23698703,2,Zeta Draconis
37.2946693,3.64E-09,19.73923178,alpha,27.34902637,29.44393577,5634.130722,28.0642361,33.49245168,2,Gamma Saggita
41.18781276,4.31E-09,26.40067991,alpha,30.90364528,29.29963201,,27.15366365,31.49162534,2,Gamma Saggita
28.0516494,2.94E-09,43.00467433,alpha,,29.82549325,,30.91220096,29.69858377,3,Alpha Boreas
39.5970706,2.96E-09,43.00467433,alpha,13.32227013,41.94255153,5641.639898,,19.35466933,2,Gamma Saggita
42.21757884,4.62E-09,17.00973154,alpha,43.26561553,36.79392542,,18.60233108,17.71474631,3,Beta Eioneous
44.94583387,4.45E-09,18.10469992,alpha,25.1150488,18.40933493,1504.309141,20.84452391,28.29660898,2,Zeta Draconis
27.41185881,4.45E-09,32.57957988,alpha,41.98677339,29.85706286,6237.993588,19.18556848,25.77616787,,Alpha Boreas
17.4283131,3.49E-09,18.97389888,alpha,,26.97551963,3898.420582,26.68271492,28.38093713,3,Zeta Draconis
44.47418025,3.59E-09,19.80367597,alpha,25.12133908,41.94255153,4669.234143,29.05562004,23.93252927,2,Gamma Saggita
44.16633131,2.88E-09,26.42001003,alpha,40.01102717,32.40147869,6237.993588,41.04388755,16.51972049,3,Alpha Hemithea
46.16586368,3.28E-09,34.61239126,alpha,41.09129085,32.24110294,2536.203538,15.86668695,,2,Beta Eioneous
36.67999319,4.55E-09,24.69208011,alpha,33.52707347,35.05057308,2986.59896,22.66544028,33.41441264,2,Beta Eioneous
37.38742793,4.26E-09,24.52141942,alpha,15.21585346,31.10535339,5132.533153,21.96836827,16.51972049,2,Gamma Saggita
21.93245929,1.87E-09,46.80460149,alpha,27.49101354,41.94255153,4018.350951,44.70378655,18.8151739,3,Alpha Hemithea
30.20555345,4.20E-09,,alpha,43.2716695,34.0083479,2948.798014,18.51047225,29.2626008,2,Beta Eioneous
,1.84E-09,51.66228716,alpha,33.13312501,,5872.185861,29.70816562,12.77327306,1,Alpha Hemithea
36.05236525,,26.91048794,alpha,19.08158904,30.33797332,5035.481357,29.89440308,16.51972049,2,Alpha Boreas
22.81677005,2.99E-09,25.41395267,alpha,37.05907475,20.03236889,2469.051285,19.00461071,30.53963629,2,Beta Eioneous
41.97408238,,20.50733526,,39.2962818,45.39787572,3838.931585,22.05563458,32.20011229,2,Beta Eioneous
24.13814282,4.45E-09,18.45189383,alpha,14.44004066,,6237.993588,30.18974495,33.49245168,2,Alpha Boreas
36.31088531,4.52E-09,34.49385672,alpha,32.9560596,20.03236889,,18.38303068,,1,Beta Eioneous
44.16633131,4.45E-09,29.14058116,alpha,19.34425321,46.46910729,4015.767331,30.64296235,17.84723348,2,Alpha Boreas
21.74595596,3.86E-09,20.65774849,alpha,24.95545834,41.94255153,,19.18556848,30.36990125,3,Zeta Draconis
39.90384587,2.92E-09,20.96451042,alpha,29.07659598,27.58480329,,28.48061114,25.79519215,,Gamma Saggita
20.94493823,2.98E-09,,alpha,17.15223368,23.5542623,4321.737067,40.37679238,22.14916868,,Alpha Hemithea
19.4365005,4.26E-09,11.60168243,alpha,33.63471001,15.58117566,2966.616811,26.84967606,32.10857901,2,Zeta Draconis
29.86385601,2.67E-09,33.67182768,alpha,36.37883007,32.55098237,4217.942101,18.18124294,25.33437174,3,Beta Eioneous
46.17460636,2.67E-09,25.70638981,alpha,25.87098458,29.61686021,6423.965529,23.11306505,32.30372426,2,Gamma Saggita
,3.84E-09,20.75691458,alpha,23.30998493,29.20677997,2006.213985,28.73168577,16.51972049,3,Zeta Draconis
38.23227057,3.65E-09,25.20576643,alpha,14.42464854,26.68201195,6462.092896,40.62301756,33.49245168,2,Gamma Saggita
37.42742367,,25.35444732,alpha,24.75548128,35.98178265,2818.571131,27.86472559,15.0245066,2,Alpha Boreas
44.16633131,,24.41369003,alpha,24.39626312,29.40265132,2183.170666,32.60523936,19.40589114,2,Alpha Boreas
38.48478927,4.45E-09,26.37039438,alpha,23.49511485,41.94255153,5297.567049,21.03878655,22.15997181,3,Gamma Saggita
44.16633131,,38.24897783,alpha,17.15223368,22.57138911,4500.747625,36.68407785,23.57064795,3,Alpha Hemithea
32.2038283,3.57E-09,23.50144738,,17.16640301,28.79242046,4435.677331,30.19572345,25.33071997,3,Alpha Boreas
30.18147129,2.97E-09,17.47442836,alpha,19.4389033,20.03236889,2818.571131,34.04727269,29.18515881,,Alpha Boreas
29.73731088,3.57E-09,31.60803856,alpha,38.26133464,35.13528864,6237.993588,30.95065726,33.49245168,2,Beta Eioneous
44.16633131,2.78E-09,,alpha,32.88143888,23.58338402,4562.860382,41.26878804,20.14086925,3,Alpha Hemithea
44.16633131,2.62E-09,30.67504529,alpha,34.85714351,21.47428482,2298.141342,36.21904005,23.63621437,3,Zeta Draconis
43.68564189,3.39E-09,43.00467433,alpha,34.52085566,,3035.437819,19.56665701,16.55365475,2,Beta Eioneous
28.81756553,3.90E-09,20.30603848,alpha,41.98677339,22.7327105,2666.999558,27.31585005,16.51972049,3,Zeta Draconis
38.15199589,3.60E-09,35.81056962,alpha,41.25613906,43.04189093,2910.532035,16.69903236,18.27568761,3,Beta Eioneous
44.16633131,2.81E-09,46.39860635,alpha,38.44158244,22.98852849,4475.301831,42.16317888,23.58819737,2,Alpha Hemithea
29.69188923,3.88E-09,34.32169026,alpha,,30.29832424,5394.400426,26.39932756,16.51972049,,Gamma Saggita
21.93340426,2.83E-09,35.3299124,alpha,36.71344992,14.01029543,4371.230881,36.30084382,33.49245168,3,Alpha Hemithea
,2.91E-09,43.00467433,alpha,20.66528281,20.03236889,6237.993588,26.82628896,27.36420403,2,Alpha Boreas
44.16633131,3.81E-09,32.55930155,alpha,15.94787861,35.39490871,4113.925939,19.18556848,28.46806349,2,Alpha Boreas
20.18131579,4.06E-09,28.61961749,alpha,,43.21817053,3032.491192,12.56778794,33.49245168,2,Beta Eioneous
45.51748999,3.54E-09,26.64080439,alpha,,35.53633119,6429.389461,34.34782618,24.47332227,1,Gamma Saggita
44.16633131,3.51E-09,18.66043098,,28.02788019,27.9995629,2619.494189,40.62301756,23.98134972,2,Zeta Draconis
36.18339389,4.28E-09,27.90487963,alpha,41.8080786,36.23204393,3844.389124,18.64395549,16.51995649,2,Beta Eioneous
39.23978166,4.15E-09,17.47442836,alpha,38.92554524,29.79160288,2864.370316,40.62301756,28.66155009,2,Beta Eioneous
31.17681398,3.50E-09,19.60794267,alpha,20.12195102,29.5984815,6237.957462,28.21722924,33.49245168,3,Gamma Saggita
42.60351535,2.59E-09,20.80067134,alpha,17.89260938,18.99175674,5953.503412,19.55216886,24.5978835,2,Gamma Saggita
32.57124333,,43.00467433,alpha,41.98677339,13.76791012,4311.847037,28.95571723,27.81226471,3,Zeta Draconis
19.44569476,2.58E-09,36.89418096,alpha,17.15223368,19.6387878,5326.707241,37.37016948,12.35340633,2,Alpha Hemithea
47.03313684,4.10E-09,43.00467433,alpha,16.19195115,34.48033141,4198.012334,20.36174743,25.46764142,2,Gamma Saggita
28.36427925,2.67E-09,20.73494786,alpha,17.15223368,20.51431909,2415.728106,,37.11469721,3,Zeta Draconis
22.93563311,2.21E-09,32.25271557,alpha,43.2529159,30.95694979,2818.571131,46.09523415,8.194893096,,Alpha Hemithea
43.27104748,4.21E-09,19.90041961,alpha,24.43615519,28.022857,5781.152425,,22.00430258,2,Gamma Saggita
36.53297011,2.67E-09,20.04602183,alpha,30.29819611,,2783.419312,20.73023127,,2,Beta Eioneous
32.85094177,3.47E-09,26.26786341,alpha,25.5513961,36.63110522,3048.621885,29.86528952,17.82549037,2,Alpha Boreas
19.21352203,2.49E-09,44.39768781,alpha,,41.94255153,,35.783663,15.34724266,3,Alpha Hemithea
,3.80E-09,20.18976375,alpha,26.94318122,41.94255153,6255.044725,29.32765525,27.7768517,2,Gamma Saggita
36.42482398,4.01E-09,37.30202193,alpha,,20.03236889,4292.954505,29.76601439,25.70973883,2,Gamma Saggita
49.81544053,4.63E-09,28.60441082,alpha,41.98677339,38.42437301,6711.162507,21.50004129,29.10405023,,Gamma Saggita
28.41249482,3.29E-09,19.08140759,alpha,41.98677339,31.83097173,6033.79095,40.62301756,33.49245168,2,Alpha Boreas
21.93231711,4.00E-09,32.39221221,alpha,19.34690939,,,27.70745102,19.35305479,3,Alpha Boreas
20.18131579,4.45E-09,43.00467433,alpha,18.18057156,18.32502024,6237.993588,25.81754725,35.63138453,3,Zeta Draconis
37.93867809,3.55E-09,17.47442836,alpha,17.1301434,35.02241058,4083.004909,30.57291326,33.49245168,2,Alpha Boreas
,4.44E-09,33.07011156,alpha,18.43356483,34.32389436,4185.536597,28.85247162,23.01406487,3,Alpha Boreas
19.28162989,2.67E-09,39.79716342,alpha,,24.13728638,5342.948784,39.84352796,33.49245168,2,Alpha Hemithea
24.26605642,2.95E-09,19.95300206,alpha,41.98677339,32.54824147,,,16.26731812,2,Alpha Boreas
20.18131579,2.67E-09,,,25.39653274,34.51789877,6281.597865,28.15133904,23.60087275,1,Gamma Saggita
28.78602731,,38.97621,alpha,30.84024907,28.3710004,6237.993588,36.62811458,23.20140864,2,Alpha Hemithea
28.33098268,2.74E-09,15.69570569,alpha,26.02781347,,2818.571131,20.38257993,26.21041343,3,Zeta Draconis
18.45836201,4.45E-09,35.86290923,,33.3341813,34.47185904,2818.571131,34.5408773,22.89428526,3,Alpha Hemithea
19.31707261,3.02E-09,37.76508309,alpha,29.12705716,,,32.57353879,27.98050762,,Alpha Hemithea
16.70227582,2.64E-09,41.2013002,alpha,,20.43932524,6237.993588,40.19640141,,3,Alpha Hemithea
42.19828014,3.32E-09,30.75181232,alpha,25.71660937,30.024194,6189.46372,15.17201754,22.68806945,3,Gamma Saggita
19.75596963,2.67E-09,35.46061399,alpha,26.42985738,38.69164887,2818.571131,40.98689674,16.51972049,3,Alpha Hemithea
30.10796793,2.81E-09,26.5147183,alpha,44.48230186,35.41725322,2915.938057,20.07272302,16.40833689,1,Beta Eioneous
37.63178726,4.36E-09,20.92378658,alpha,,30.06803764,4649.92752,27.38247276,22.4832371,3,Gamma Saggita
,2.67E-09,24.77783799,alpha,41.98677339,30.13767419,4124.488134,38.17810541,18.95002055,2,Alpha Boreas
34.24028637,4.45E-09,43.00467433,alpha,11.81170171,37.48967407,4516.905418,19.18556848,29.95120254,2,Alpha Boreas
44.16633131,3.25E-09,44.30814954,,42.19659307,29.656748,5398.076626,44.182894,23.19681783,3,Alpha Hemithea
29.80130836,2.67E-09,28.99310024,alpha,41.98677339,22.78889978,4292.935348,25.84106688,23.3214613,3,Zeta Draconis
,2.45E-09,20.76241139,alpha,18.41370998,20.03236889,3809.076927,27.91929952,,2,Alpha Boreas
44.16633131,3.37E-09,16.69282832,alpha,41.98677339,14.44887172,3310.690153,22.63285758,17.69434719,3,Zeta Draconis
20.18131579,3.27E-09,43.00467433,alpha,19.70651483,26.86604172,6237.993588,39.84773774,,2,Alpha Boreas
,2.65E-09,28.05330761,,11.15079328,17.34783443,2708.47984,23.02272645,29.21561142,3,Zeta Draconis
23.49583718,5.24E-09,31.63334177,alpha,35.17512185,42.36926879,6237.993588,21.01571428,20.10358446,2,Beta Eioneous
30.68094372,4.86E-09,12.80124404,alpha,13.9085236,41.94255153,6237.993588,37.78856667,30.82059695,2,Zeta Draconis
44.16633131,2.40E-09,37.74010398,alpha,39.91046481,22.52521858,6237.993588,34.51892472,26.20922618,2,Alpha Hemithea
36.65662157,3.38E-09,,alpha,16.01429722,29.32879917,6806.478109,40.62301756,35.78583526,2,Gamma Saggita
29.21387875,4.04E-09,26.54956578,alpha,18.24178105,20.03236889,2818.571131,32.80197378,23.29614448,2,Alpha Boreas
37.14168623,3.41E-09,,alpha,19.04582368,27.42597743,6237.993588,16.43997546,16.51972049,2,Zeta Draconis
37.83335488,,26.44557505,alpha,40.28654657,38.22051071,,,,,Beta Eioneous
44.16633131,4.45E-09,26.96972044,alpha,17.15223368,22.453815,5739.305997,40.19458531,,2,Alpha Hemithea
29.21247596,4.31E-09,26.859976,alpha,41.53776704,36.53368132,3034.470188,28.18061528,29.05864555,2,Beta Eioneous
29.75381866,3.03E-09,43.00467433,alpha,19.40591528,27.81020223,3312.717699,32.68765397,30.12618122,2,Zeta Draconis
,4.45E-09,25.25309689,alpha,41.98677339,32.44234227,5208.631704,29.32476526,15.34523255,3,Alpha Boreas
22.50556481,4.45E-09,31.64988201,,36.64307273,20.70770403,4996.968452,38.29440348,17.71107971,2,Alpha Hemithea
21.09512066,2.38E-09,45.68872497,alpha,38.10527312,23.70040179,4600.587755,28.58987178,22.43986141,2,Alpha Hemithea
,4.22E-09,20.71617586,alpha,41.98677339,,,19.85638468,30.8254742,3,Zeta Draconis
24.55732439,3.29E-09,32.74899928,alpha,32.68862046,21.70576426,5290.514821,35.09535697,19.70128801,2,Alpha Hemithea
42.01969787,4.20E-09,23.52170436,alpha,,37.44920492,2297.76882,17.56194433,33.49178528,3,Beta Eioneous
33.42377799,3.39E-09,20.39098855,alpha,15.73131189,38.70381292,5110.186328,34.29597806,,2,Alpha Boreas
33.41426362,4.71E-09,17.47442836,alpha,29.03295668,28.73855659,6077.017841,40.62301756,33.78202576,1,Gamma Saggita
40.88755755,4.27E-09,,alpha,38.99018596,45.2181779,2982.478766,27.79487183,27.75091547,3,Beta Eioneous
28.19674538,4.45E-09,23.61322762,alpha,16.05276326,30.24979187,3164.811171,29.3188721,17.35421233,3,Alpha Boreas
17.67654074,3.45E-09,38.48188498,alpha,46.81792919,22.32632972,4089.197541,32.82605389,33.49245168,3,Alpha Hemithea
23.21928021,2.43E-09,46.16967203,alpha,34.52769339,16.35922239,4212.886418,36.24768064,14.11997959,2,Alpha Hemithea
33.54019772,4.45E-09,27.22784219,alpha,16.16695299,27.73084706,4998.130262,40.62301756,,2,Gamma Saggita
